,Unnamed: 0,tweet,sentiment
1456,1456,ضد قانون تظاهر ضد تجريم تجمع سلمي سادهالمحترمون,neutral
1457,1457,الليرافضينالسيسيرئيسبيعملوافولوالبعض مرسيرئيسي انتخبوالعرص سيناءخارجالتغطيه سانتخبالسيسي,neutral
1458,1458,استمر قضاء تحقيق بلاغ عبث هدف تشويه معارض انتهي معاقب مقدم ننضم امتياز قائم نظم بوليسيه,negative
1459,1459,لعب قديم مجلس قضاء رشح رئيس اسماء رئيس يري طاع اعان مرسي حذا حذو مبارك القي مصير دستور باطل,negative
1460,1460,دوله بوليسيه,neutral
1461,1461,اقسم الله عظيم اعترف حظ انقلاب عسكري توقف مقاومه استقر حكم مصر انقلاب,neutral
1462,1462,تحي حفظ مصر كرامه رئيس حسني مبارك انور سادات رجل قوه مسلحه استشهد تحريرسيناء,positive
1463,1463,مصر توافق ناصري سعودي موقف ضد اخوانوفي سوريا دعم حليف بشار يسعي لاطاحتهنفاق سياسي فج,neutral
1464,1464,بساط دستور بنون باطل حتم قاد باطل مرسي كذب مصر اجل تمرير دستور امكن افلح كذب ابد,negative
1465,1465,مرسي مبارك رئيس اجهزه رقابيه استطاع رئيس جهاز رقابي مرسي اعترض ميزان رئاسه تمويل اخواندستوركم باطل,negative
1466,1466,ودع فقيد صحاف مصريه صاحب كلم حر سلام احمد سلام مثوي اخير ما امكن قدم قلم محترم,positive
1468,1468,داخليهبلطجيه جهلهوالقمعحياتهم,negative
1469,1469,صك جمال مبارك صك تعدد صك قفا,negative
1471,1471,صباح خير فرح امل جمال حريهو سلام نهاي حزن صباح مصر دنيا,positive
1473,1473,فيلم دا لازم ياخد اوسكار,positive
1474,1474,كائن فضائيه مفكر قلع شراب بس قلتلهم ده احتفال شمالنسيم منظمرحلاتالمريخ,neutral
1475,1475,امه خلق ما بقي همو ذهب خلق ذهب خلقجميل خلقجميل,positive
1476,1476,طالب تحقيق محمد مرسي اهم اهان فكر رئاس جمهوريه,negative
1477,1477,تحيامصر انزلومايوانتخبالسيسي تحيامصر مصرتنتخبالسيسي سانتخبالسيسي تحيامصر,positive
1479,1479,مدينه احال قضاء عسكري اقترب مصري سته اشهر رساله تظاهر سلمي كلف سجن حربي,negative
1480,1480,قلب مصري مصري اقرار حق مصر خارج تصويت مصري,positive
1481,1481,عالم شهد جرب انتخابي مصر مثيل ربط مصلحه مشترك اثيوبيا,positive
1482,1482,جدير ذكر دب روسي شجع جماعه مسلح بوتين طلع داعم ارهاب اوكراني مصر,negative
1483,1483,اري حل حكوم انقاذ وطني صلاحيه مطلق,neutral
1486,1486,نصاب علم تمام جريمه كمل معتمد غباء انصب اعلام عار مصر جريمه معتمد غباء جمهور,negative
1487,1487,انتهاك حرم مسجد اقصي يد الصهاينه جريم غفر تاريخ صامت سؤال دور مصري مطروح قوه,negative
1488,1488,اتكلم نفس ناس قتل يا ضد وجد مبرر قاس قيمه رواج,neutral
1489,1489,مناسب عيد تحرير سيناء رئيس ساده صانع قرار احرق الله اسقط كامبديفيد,negative
1490,1490,مصر كاريكاتور انتخبوالعرص,neutral
1491,1491,فسيفساء تكفير تفكير مساح واسعه منبسطه ارض قحط وعر مصر لبنان تونس اردن اماره السعوديه عراق فلسطين,neutral
1492,1492,اتهام اخوان خالف فل دفع ناس لان فل عندالثوار ارتكب غلط,negative
1495,1495,اعلان مدفوعه مل دولار صحيفه اميركا اوربا ركز كذاب اخوان حرق كنيس,negative
1497,1497,راس رضو يا حود انتخبوالعرص فيفيعبده,neutral
1498,1498,اتجنن اكتب غلاف ورقه اجابه اوعا فتح ورقه ارجوكارجوك اكتب ورقه رد يا حيوان,neutral
1499,1499,شكر شكر مملكه سانده ادام الله محبه كريم,positive
1500,1500,لهجه تونسيه فعل احلي لهجه عالم عربي صعب,positive
1501,1501,نموذج مدي عبث قائم امر بلد اخوان مرسي مصر,negative
1502,1502,تخيل احساس ظابط شرط عارف مستهدف حرك عمل عيد طبيع عمل اخوانجماعهارهابيه,negative
1505,1505,جالس يتغدا زوجه يتطنزون شاف حصل برالوالدين الله ياعيال افضل ما سمع,positive
1506,1506,روح تحبك عبدالمجيد,positive
1507,1507,حصل داخليه ايام هيطلع اوسخ هتعود هتعترض وقف قدام ظابط هيتمسح بكرامتك,negative
1508,1508,مشكله خطاب اخوان عدو تلا سته خطاب فاشي شغال دلوقتي ليبرال,negative
1509,1509,ايد انقلاب تراجع مقسم مستوي ضعيف هاجم بلاوي غلاء متوسط هاجم,neutral
1510,1510,تذكر برلمان اسلامي طالب قتل يتهجمون زار داخليه ادان داني,negative
1511,1511,اخوان صفقتم ثائر قتل سخرتم مصر هتك عرض خروج امن طنطاوي عنان خلع شعب هتفتم ضد عسكر,negative
1513,1513,لم ثوره استمر مد ضحي كثير اجل نفس متعصب مريض نشر فتن اطياف شعب ثوره بحرين,negative
1514,1514,ضد حاول كذب سياسه اعتبر فن كذب فقط جانب اخلاقي بل اثبت فشل,negative
1515,1515,استغرب محلل ضخم اعتداء سفار اسرائيل دعوي مخالف قانون دولي جنح جريمه اسرائي,negative
1516,1516,حمد الله اسعد حاله شفت ده تحقق سن متخيل هيجي ماتمر سنهربنا كريم,positive
1517,1517,خطاب عاجل تعليم مدرس شهيد احمد كمال طنطا ماسا تعامل اسر شهيد ثوره,negative
1518,1518,ثائر مرج عزبهالنخل مطريه عينشمس ما نبقاش رجل ماطلعناش قسم مرج ليل مرسي اخوان انتخبوالعرص,negative
1519,1519,رغم كلام نقص حاج ما زاد رغم جدع اقال عمر ما اقول ساهل منزمانجدا محمدمحسن,neutral
1522,1522,هتحبكلو احترم وجود غياب,positive
1524,1524,ميدان حق ناس معتصم اعلان مظهر مناهض نفس مكان موقف حكم اجتناب ذكر معرك جمل,neutral
1525,1525,نجاح سر معروف متكامل حلم سعي اتقان اصراركتحدي صعب استعانه الله كفاي حلم قوم اتحرك حقق حلم,neutral
1526,1526,اتهم عصام عريان حزب حريه عداله احداث فتن قتل اصاب مصر,negative
1527,1527,ابتذال مل شبر قاهره مصر افريقيا كوكبالارض مجرهدربالتبانه شبر,negative
1529,1529,مقتل جندي رفح بيد ارهاب منظم دين خلق انتماء وطن سيناء وادي ارهاب ومصرالواحده هزم ارهاب,negative
1530,1530,دفع مواطن اجل ملحق صحيفه قضائي اهم اهان رئيس طريق قديم طال استعمل مبارك انتهي سجن طره اتعظ رئيس مرسي,neutral
1531,1531,ابو فتح عاشره انزعج اداء امني تباطوء متعمد جهه امنيه عود امن مصر,negative
1532,1532,عبداللهشعبكيحبك اسال مقيم جلال عظيم عباد رحيم شئ عليم يشفيك,positive
1533,1533,اعلام عار خير اسم لميس ركز سخريه مرسي احس انهارده اتقلاب ما بيفوتش مصيب اكبر,negative
1534,1534,سقط سقط حكم عسكر ثورهيناير باسمرئيسالمصر انتخبوالعرص,neutral
1537,1537,يا تيريزا خلاف اسلام سياسي معروف امارس خلاف حساب حقيقه احترم اختيار شعب اختلف,neutral
1538,1538,تحدث ديموقراطي تعددي اخر يقاضون مبدع انضم قائمه مؤخر رسام كاريكتير دعاء عدل,neutral
1539,1539,خطا حزب مدنيه وافق خبره,negative
1540,1540,انتهي زمن رئيس منح جاء زمن شعب وجد اعتز كرامه ما اعتمد حق منح ولس,neutral
1541,1541,اجدع حاج قصدي سيسي ما حاول عمل شو اعلامي صوره تقلب هاشتاج سخري ود حمار اخر حاج سيسيهايصالح,negative
1542,1542,رشح صاحب حساب افضل مغرد لافادتي مجال لعب تدوين,positive
1543,1543,ابتسامه خلقجميل,positive
1544,1544,جورج اسحاق وفد مجلس قومي حق انسان مراقبه تحرك قاهره دعا مشاركه منع تجاوز وجد,neutral
1545,1545,ازاي مفترض محترف سياس تحدث مصلحه قدر ناس اتقتلت اهل كد متعن,negative
1547,1547,مجزره سوريا مستمرهاين امه المتحده حماي ابرياء عروبه قيمه توقف تشدق انظمه مكان تتعري شعب,negative
1549,1549,لم اغلق قنا فراع لان كذب فجور لان احترافي كذب فجور,negative
1550,1550,حمد الله سلام مجند محرر اهل حبيب عوده شعب مصري اطلاق سراح,positive
1551,1551,مجلس عسكري حكوم قادر حماي مرشح رئاسي بارز ناهيك توفير امن بلد مشكله حل,negative
1552,1552,رئيس عرص حكم مصر يتشطر جزائر مر حج كوره دلوقتي حج ارهاب انتخبوالعرص عرصيغرد,negative
1554,1554,مدير جامع استنكر ثناء اردوغان اعتبر تركيا دوله فاسد فاسق فاجر نشر رذيله مك السعوديه,negative
1556,1556,مقدر شغل يخليك تفرج داعي شرشوحه شتايمه بتوصلني صحابيانا احب اضيع عمر حاجه لذيذ قميئ,negative
1558,1558,تجاوز حل سياسي لجوء حل امني فشل سلط استهتار دم سلط منع اراق دم مصري سواء معتصم رجل امن,negative
1559,1559,مجدللمبتسمينصباحا,positive
1561,1561,مسخر كوميدي يوسف حسيني قبض احمد عارف حسن برنسحتي تستخبو ردو اغبي,negative
1562,1562,اصدقاء سعودي كثير معظم كتاب فنان احب اعتز حزين عامل مصري طريق بلد شقيق اسلامي,neutral
