,Unnamed: 0,tweet,sentiment
2214,2214,هجوم متوقع كرداسه متا توقف قتل الاحرار انقلاب زرع الارهاب,negative
2215,2215,دهي تكاتف رغم خلاف اخطاء حدث,neutral
2216,2216,ماتعلمش اداء قديم قرب حاكم استفاد فادي ناس ذكاء ما اتعاصش دم,neutral
2217,2217,عبفتاح السيسي ميج عالم انتخبوالعرص,negative
2219,2219,يسقطحكمالعسكر انزلاغسطس مصرتنتفضضدالعسكر مصر,negative
2220,2220,شل انقلاب دول رفض فندق غلق مصنع فلس شهيد معتقل مصاب مسجد,negative
2221,2221,حركه كويت لون حريهالصحافه,neutral
2222,2222,ارجو دعاء راحل عظيم محمود سعدني ذكر فا ولد شق,positive
2223,2223,ذكر تاريخ مستشف الامراض العقليه محكم مصر اصدرت حكم ببراه فلول احتاج ثوار نزل ضرب ميدان تحرير,negative
2224,2224,الصحافه العالميه محاكم مرس جلوبو البرازيليه مرس متحد معلن نفس رئيس وحيد رفض ارتداء زي,neutral
2225,2225,النخبه المصريه ضعيف بقي شعب زي موتور قوه الشاسيه ضعيف عني العربيه مشي سرع ممكن تقلب,neutral
2226,2226,الغاء الاعلان دستور مكمل كن ضد حظ صدور خط ايجابيه رفض انفراد رئيس جمع صلاحيه التنفيذيه والتشريعيه,neutral
2228,2228,ملحد هنستني ايه,negative
2229,2229,اساند رفض وقوف سلام جمهور لان بدعهبس بالمره بق موبيل عرب دش بتتفرج,neutral
2231,2231,جبي وقف وري عنف محاكم متورط,negative
2234,2234,عبر ناس داخل الكاتدرائيه مشاعر حرق قتل ابناءهم التغطيه الاعلاميه الرسميه المخزيه,negative
2235,2235,احساس رخم اوي تكون عايز فرح حد معين ماش عارف ازاي اهوالله,negative
2236,2236,مكان طاول حوار محترم عمر سليم امن حوار امن فقط قتل,negative
2238,2238,معلم عي يا يوسف,positive
2239,2239,نبيل عرب فخر مصر علم اخلاق طن نقاء لم فكر يسعي ترشح للرئاسه ازجي باسم رجل مناخ سياسه ملوث,neutral
2242,2242,اخوان مرس متخصص تصميم محرك ناس صبح اعتقد دفايه بيت فعل شيا الا التدفئه موتور تصميم مرس,negative
2245,2245,باسمطلعحرامي عاشقمصر,neutral
2247,2247,تغيب الدوله عمل عبد عبيط تصبح القاعده باد اتباعها جاء عمل معروف فعل منكر,negative
2248,2248,اعداد كبير الامن بزه مدن صف الاول امن مركز ناص مجلس شعب الداخليهبلطجيه,negative
2249,2249,نو نعشق ابد سالف صر اعاش,neutral
2250,2250,اشاره شبا نار تحرق انقلاب,neutral
2251,2251,صوه عال دليل ضعف موقف,negative
2252,2252,ولد بيقبل يتشتم مها حت هزار قلب دنيا حد جابي اسم صاحب بس استرجل دهي عش مكا بقيالك تعب عشانك,negative
2253,2253,عزيز اخوان بيعصبك ماش صف رئيس مرس بانه فاشلاللي بيعصبك متاكد فاشل بس لازم شتم بيقول فاشل خفي شل فشل,negative
2254,2254,ما فعل ابو زيد زير الرياض ضار الرياض اخر شائع تعين كمال جنزوري رئيس للاهلي شباب ثور قود الرياض مصر,negative
2255,2255,مصر خطاب دعاء تحريض انتمي مرحل ستيني مصر تعود وراء حت رئيس الحكومه توقف تمجيد السيسي مجرد,negative
2256,2256,قرار رئيس انقلاب الديمقراطيه احتكار كامل للسلطه طن بحث حلول دفع رئيس مزيد مشكل الثوره تقبل ديكتاتور جديد,negative
2257,2257,العنصريه امن عربجي مهن دنيء عيب ذقن يا شيخ,negative
2259,2259,بعيد هزار بق دهي قلب باقول اسعد زي ما بتسعد الناسقلبي ورب راضي يا امردسلام,positive
2260,2260,ماش قادر فهم ازاي عبيد باسمطلعحرامي كانو بيقولوا الاخوان خرف الله مفرقتوا,negative
2261,2261,نكس ثورهيناير سيب ميدان روح ماش ياريتنا كن سمع كلام يا شيخ حازم اناحازم مرسيرئيسي,neutral
2262,2262,شكر تكلم بلسان,positive
2265,2265,المصرياليوم علاءعبدالفتاح مصر لم تشهد حكم مدن حت عهد اخوان,negative
2266,2266,شاء ادعي حر اللهم رحم ثورهيناير خير اللهم انتقم وصل الحاله لكياللهياحريه,negative
2267,2267,ماش ناس تقول اسم متامر وخاين دهي طب اتخيل دهي حاج بيهاجمها انتهي زي تطبيل الاعلام دهي ماش مصر هتبقي حسن,negative
2268,2268,ناشد ابتعاد اقتتال اهل التزام تعبير سلم راي فرض لون دماء مياد شوارع المصريه انتبه,negative
2269,2269,بلد بتغلي والاسعار نار دماء شهداء ازال ساخن انقلابي بيعملوا دستور برد خلق الله,negative
2271,2271,وصل افلاس اخوان حد برك تصريح لسان مفكر امريكي ناعوم تشومسكي ابر تخبط قرار رئيس اتفضحوا فضيح المتطاهر,negative
2272,2272,مر اخر حبط انتخاب رئيس اعلان دستور مبتسر حمل بذر خلاف سلط دستور ديمقراطي جديد مفتاح مصر مستقبل,neutral
2273,2273,اعطي السياده اسقط اتفاق كامبديفيد,negative
2274,2274,مصر شخصيهمريبه متعرفش بيشتغل حساب مان بالظبط اسم نجيبساويرس بيعمل قن جاسوس اسم يسريفوده استضاف عميلبرخصه اسم جمالعيد,negative
2275,2275,عيوبتويتر كثير ردود افعال قليل افعال انشغال مبالغ احداث اليوميه تخطيط مستقبل,negative
2276,2276,هناكمكاناسفلالجحيم بيقعد دافع حد درج نهو بيحسسك نهو مبيغلطش السيسي مرس اسم برهامي يلانحفلعلياحمدادم,neutral
2277,2277,سواء اتفق اختلف الاستاذ خالد صلاح حق عبر راي واجب الاعلامي حر كامل اعتداء خالد صلاح ارهاب بلطج,neutral
2278,2278,الله كبر احيا مصر حمد وحد صاحب فضل نعم ثور عظيم اختار شهداء ابرار,positive
2279,2279,امنجي عمرواديب محام امنجي خالدابوبكر بيروجوا غلق محل رفض هشامقنديل قفل محل,neutral
2280,2280,ماش بتاعه نجيب,negative
2281,2281,حلو حاج الحلقه رجعوالجماهير,positive
2283,2283,ارهاب صفا حجاز قاوم سلاح قتل وري ماسوف عليهفهذا قانون جاهد تطبيق,negative
2284,2284,اوفي مسلم حقن صالح تعشي بعيد الله تطلب السعاده,neutral
2285,2285,دعوهالصائملاترد اللهم طمان قلب امي شفه اعان رفع ماالم بها اللهم فرج امه يسر مره كتب,positive
2286,2286,ماسرقتش دار شروق سرق حمد بهج اسره كره مؤلف مستفيد حقوق نشر,neutral
2287,2287,مصر شخصيهمريبه متعرفش بيشتغل حساب مان بالظبط اسم نجيبساويرس بيعمل قن جاسوس اسم يسريفوده استضاف عميلبرخصه اس,negative
2288,2288,محنيش جبين خلق حرق شنق موت لجن عنوان الله رحم جيكا,neutral
2289,2289,ارهاب خطر عالم اعتاد استوطن مناطق تغيب هيب سلط الدوله ملاذ خلايا القاعده تيار عنف مختلف بعيد,negative
2290,2290,يا عسكر واقف فرس جت نتا بطل نتا توه حت ما تقول هاخد بلد هقولك خد بس جث,negative
2291,2291,حزن عميق جيل قادم سياسه اقتصاد دبي فن اعلام قضاء غلب رموز انقلاب سيئ,neutral
2292,2292,تخيل عمي مكفوف سمح الله ناس قدر النعمه فقدوها حقيق,neutral
2293,2293,اعلان رتب انسحاب اثر مراد كون شفيق مفرد الاعاده مجدد لم كني اقتراح خيال معني قانون جدل قائم,neutral
2294,2294,عمروموسي كاتب مواطن مصر ابوالفتوح كاتب مرشح سابق لرئاسه الجمهوريه ماهو معندوش حاج كتب تاكيد ولاء ماش مصر,negative
2295,2295,فيديو علا مؤلم ظهر مد وحش بشر قدر تدمير شاء,negative
2297,2297,خل ون عد رال,neutral
2299,2299,يا عبد جلال عامر ابتسم دنيا دخل سرور قلوب اللهم مبتسم مسرور جن,positive
2300,2300,كوي الم نفس اصعب اشد الم جسد مذبحهبورسعيد المجدللشهداء افتكروهم,neutral
2301,2301,حب افكركو دستور العره بيحاولوا فرض نتاج عمل نخب متعلم بلد اتوكسوا,negative
2302,2302,دي سياسه ماش روضهاطفال,neutral
2303,2303,حشود مظاهره جمع وفاء دماء شهداء اصابت انقلاب صدم خوف رد فعل قتل قمع اعتقال,neutral
2304,2304,رفض المعونه الامريكيه واسرائيل معاهد حق ارادوها احترام اولا,negative
2307,2307,صوص مصر سجن شرفاء مصر عواجيز مصر اراد اباده شباب مصر عنوان الاكبر انقلاب عسكر,negative
2308,2308,كره جمل ذكر الثوره دائم ذكر مصير المطربه الراحله ذكر,negative
2309,2309,شعل حن مشتعل جوف حرق كبرياء حت رماد مزج كوب زجاج شفاف سكب ازهار ذكر حت رتوت نعت عتر,neutral
